ipd_id,id,name,is_active,created_at,updated_at,ipdb_link,year,manufacturer,machine_group_id,ipdb_id,opdb_id,rating,flippers,units
2412,2354,Subway,,2015-06-10T18:50:58.763-07:00,2018-07-16T09:00:54.620-07:00,http://ipdb.org/machine.cgi?id=2412,1966,Gottlieb,,2412.0,GrEQy-Mx0yR,8.0,2.0,3200.0
2423,2635,Sunshine,,2016-04-25T11:01:09.213-07:00,2018-07-16T09:00:51.756-07:00,http://ipdb.org/machine.cgi?id=2423,1958,Gottlieb,,2423.0,G5o8p-M0oN5,7.0,2.0,1100.0
2432,2537,Super Flipper,,2016-02-14T09:05:20.607-08:00,2016-02-14T10:22:52.356-08:00,http://ipdb.org/machine.cgi?id=2432,1975,Chicago Coin,,2432.0,,,,
2434,2069,Super Jumbo,True,2014-05-03T13:26:13.864-07:00,2018-07-16T09:00:53.678-07:00,http://ipdb.org/machine.cgi?id=2434,1954,Gottlieb,,2434.0,GrX36-M7Zew,,2.0,500.0
2435,1077,Super Mario Bros.,False,,2018-07-16T09:00:48.789-07:00,http://ipdb.org/machine.cgi?id=2435,1992,Gottlieb,,2435.0,GRBzQ-MLO1j,7.0,3.0,4200.0
2436,2907,Super Nova,,2018-02-23T16:33:23.858-08:00,2018-07-16T09:00:50.688-07:00,http://ipdb.org/machine.cgi?id=2436,1980,Game Plan,,2436.0,G56KW-MKNNj,,2.0,1000.0
2437,2891,Super Orbit,,2017-12-24T09:03:02.068-08:00,2018-07-16T09:00:45.044-07:00,http://ipdb.org/machine.cgi?id=2437,1983,Gottlieb,,2437.0,G4EPE-ML14r,,2.0,2100.0
2441,1084,Super Score,False,,2018-07-16T09:00:46.591-07:00,http://ipdb.org/machine.cgi?id=2441,1967,Gottlieb,,2441.0,GR6XE-MJ436,8.0,4.0,2925.0
2443,1782,Super Soccer,False,2013-09-25T08:56:58.931-07:00,2018-07-16T09:00:42.109-07:00,http://ipdb.org/machine.cgi?id=2443,1975,Gottlieb,,2443.0,GRn8D-MQd21,7.0,2.0,7130.0
2445,2603,Super Spin,,2016-04-18T06:16:24.921-07:00,2018-07-16T09:00:47.267-07:00,http://ipdb.org/machine.cgi?id=2445,1977,Gottlieb,,2445.0,G4qzZ-MQpoP,8.0,2.0,1352.0
2446,877,Super Star,False,,2018-07-16T09:00:53.416-07:00,http://ipdb.org/machine.cgi?id=2446,1972,Williams,,2446.0,GRV2y-M0ozp,8.0,2.0,3800.0
2449,993,Super Straight,False,,2018-07-16T09:00:43.295-07:00,http://ipdb.org/machine.cgi?id=2449,1977,Sonic,,2449.0,G4xyp-MQ25n,7.0,2.0,
2452,2691,Super-Flite,,2016-07-28T09:39:52.827-07:00,2018-07-16T09:00:51.495-07:00,http://ipdb.org/machine.cgi?id=2452,1974,Williams,,2452.0,GrdlQ-MW9Rl,7.0,2.0,1901.0
2454,978,Superman,False,,2018-07-16T09:00:51.727-07:00,http://ipdb.org/machine.cgi?id=2454,1979,Atari,,2454.0,GR73N-MwN9x,7.0,2.0,5124.0
2455,967,Supersonic,False,,2018-07-16T09:00:53.200-07:00,http://ipdb.org/machine.cgi?id=2455,1979,Bally,,2455.0,GRLXd-ME07p,7.0,2.0,10340.0
2457,805,Sure Shot,False,,2018-07-16T09:00:51.457-07:00,http://ipdb.org/machine.cgi?id=2457,1976,Gottlieb,,2457.0,GrqL6-Mx07k,8.0,2.0,3700.0
2459,789,Surf Champ,False,,2018-07-16T09:00:48.464-07:00,http://ipdb.org/machine.cgi?id=2459,1976,Gottlieb,,2459.0,GrZwo-MDnWP,8.0,2.0,10070.0
2461,1249,Surf 'N Safari,False,2012-02-29T09:08:07.000-08:00,2018-07-16T09:00:42.093-07:00,http://ipdb.org/machine.cgi?id=2461,1991,Gottlieb,,2461.0,G5W0z-MLW6N,7.0,2.0,2006.0
2464,2374,Surf Side,,2015-06-10T20:39:26.215-07:00,2018-07-16T09:00:43.071-07:00,http://ipdb.org/machine.cgi?id=2464,1967,Gottlieb,,2464.0,G48XX-MDO3P,7.0,4.0,1750.0
2465,1193,Surfer,False,2012-01-05T21:33:37.000-08:00,2018-07-16T09:00:41.709-07:00,http://ipdb.org/machine.cgi?id=2465,1976,Gottlieb,,2465.0,GrZwo-MJNlQ,8.0,2.0,2700.0
2467,2999,Surfing,False,2018-06-27T11:41:28.434-07:00,2018-07-16T09:00:54.026-07:00,https://www.ipdb.org/machine.cgi?id=2467,1972,Sega,,2467.0,GrlWn-MYebl,,2.0,
2469,1439,Suspense,False,2013-01-04T15:25:47.970-08:00,2018-07-16T09:00:52.438-07:00,http://ipdb.org/machine.cgi?id=2469,1969,Williams,,2469.0,G5KQV-MP3Y1,8.0,4.0,2303.0
2474,1020,Sweet Hearts,False,,2018-07-16T09:00:47.798-07:00,http://ipdb.org/machine.cgi?id=2474,1963,Gottlieb,,2474.0,G4JwE-MLXB3,8.0,2.0,4450.0
2478,1013,Sweet Add-a-Line,False,,2018-07-16T09:00:47.402-07:00,http://ipdb.org/machine.cgi?id=2478,1955,Gottlieb,,2478.0,GR9xv-MJ60e,,2.0,800.0
2484,960,Swing Along,False,,2018-07-16T09:00:53.128-07:00,http://ipdb.org/machine.cgi?id=2484,1963,Gottlieb,,2484.0,G5D9e-M4owj,7.0,2.0,4710.0
2485,2888,Swinger,,2017-12-06T17:54:55.113-08:00,2018-07-16T09:00:42.608-07:00,http://ipdb.org/machine.cgi?id=2485,1972,Williams,,2485.0,G5L1Q-MDx7R,8.0,2.0,3229.0
2486,750,Swords Of Fury,False,,2018-07-16T09:00:46.901-07:00,http://ipdb.org/machine.cgi?id=2486,1988,Williams,,2486.0,GrPzV-MDxj7,8.0,4.0,2705.0
2489,1131,Tag-Team Pinball,False,2011-07-30T21:08:14.000-07:00,2018-07-16T09:00:46.866-07:00,http://ipdb.org/machine.cgi?id=2489,1985,Gottlieb,,2489.0,G5Yyo-ML3Wo,,3.0,1220.0
2492,3004,Take Five,False,2018-07-02T11:01:05.040-07:00,2018-07-16T09:00:44.100-07:00,https://www.ipdb.org/machine.cgi?id=2492,1978,Allied Leisure,,2492.0,G4XD3-MQk3l,,2.0,
2493,713,Tales from the Crypt,False,,2018-07-16T09:00:43.609-07:00,http://ipdb.org/machine.cgi?id=2493,1993,Data East,,2493.0,GR6wO-MDvzk,8.0,3.0,4500.0
2500,892,Target Alpha,False,,2018-07-16T09:00:47.307-07:00,http://ipdb.org/machine.cgi?id=2500,1976,Gottlieb,,2500.0,GrEZ5-MDBY0,8.0,4.0,7285.0
2502,1029,Target Pool,False,,2018-07-16T09:00:41.789-07:00,http://ipdb.org/machine.cgi?id=2502,1969,Gottlieb,,2502.0,GRbWj-MD3RJ,8.0,2.0,2425.0
2503,1983,Target Roll,False,2014-02-26T11:56:49.422-08:00,2014-02-27T09:35:18.207-08:00,http://ipdb.org/machine.cgi?id=2503,1957,Bally,,2503.0,,,,400.0
2505,779,Taxi,False,,2018-07-16T09:00:49.691-07:00,http://ipdb.org/machine.cgi?id=2505,1988,Williams,,2505.0,GrN90-MJrnj,8.0,2.0,7303.0
2506,2525,Teacher's Pet,,2016-01-26T07:37:00.185-08:00,2018-07-16T09:00:44.281-07:00,http://ipdb.org/machine.cgi?id=2506,1965,Williams,,2506.0,G5wpD-MDB3n,8.0,2.0,1600.0
2507,1527,Team One,False,2013-03-10T23:17:15.221-07:00,2018-07-16T09:00:44.900-07:00,http://ipdb.org/machine.cgi?id=2507,1977,Gottlieb,,2507.0,GRpZ2-MDO9d,8.0,2.0,650.0
2508,898,Tee'd Off,False,,2018-07-16T09:00:45.988-07:00,http://ipdb.org/machine.cgi?id=2508,1993,Gottlieb,,2508.0,G4yzj-ML0P4,8.0,3.0,3500.0
2509,1239,Teenage Mutant Ninja Turtles,False,2012-02-29T07:50:56.000-08:00,2018-07-16T09:00:53.363-07:00,http://ipdb.org/machine.cgi?id=2509,1991,Data East,,2509.0,Gr8xn-MKN66,7.0,2.0,3750.0
2521,2055,Ten-Up,False,2014-04-24T18:39:41.067-07:00,2018-07-16T09:00:47.533-07:00,http://ipdb.org/machine.cgi?id=2521,1973,Gottlieb,,2521.0,GR6DZ-MLOWE,,4.0,2262.0
2524,686,Terminator 2: Judgment Day,False,,2018-07-16T09:00:47.657-07:00,http://ipdb.org/machine.cgi?id=2524,1991,Williams,,2524.0,GR9Bx-MQkd5,8.0,2.0,15202.0
2525,1051,Texan,False,,2018-07-16T09:00:52.964-07:00,http://ipdb.org/machine.cgi?id=2525,1960,Gottlieb,,2525.0,GR9nJ-M1rb3,,2.0,1100.0
2528,681,The Shadow,False,,2018-07-16T09:00:51.047-07:00,http://ipdb.org/machine.cgi?id=2528,1994,Bally,,2528.0,G4jPX-M85YZ,8.0,3.0,4247.0
2534,3133,Thoro-Bred,False,2019-04-13T15:59:08.924-07:00,2019-04-13T19:31:27.599-07:00,http://www.ipdb.org/machine.cgi?id=2534,1965,Gottlieb,,2534.0,G4Zdx-Mb56j,8.0,2.0,1750.0
2539,1387,300,False,2012-10-12T21:15:25.679-07:00,2018-07-16T09:00:51.931-07:00,http://ipdb.org/machine.cgi?id=2539,1975,Gottlieb,,2539.0,G5W1w-MkPy7,7.0,2.0,7925.0
2543,936,3-Ring Circus,False,,2013-04-17T16:59:40.260-07:00,http://ipdb.org/machine.cgi?id=2543,1932,Bally,,2543.0,,,,
2554,2286,Thunderball,,2015-02-18T10:37:22.576-08:00,2018-07-16T09:00:42.286-07:00,http://ipdb.org/machine.cgi?id=2554,1982,Williams,,2554.0,G4J3k-MLnnX,,2.0,10.0
2556,2610,Thunderbolt,,2016-04-18T07:36:58.578-07:00,2018-07-16T09:00:49.845-07:00,http://ipdb.org/machine.cgi?id=2556,1976,Allied Leisure,,2556.0,GRVzX-MJdy0,,2.0,
2563,2597,Time Fantasy,,2016-04-18T05:51:45.816-07:00,2018-07-16T09:00:53.617-07:00,http://ipdb.org/machine.cgi?id=2563,1983,Williams,,2563.0,G42Nz-MNEpl,7.0,2.0,608.0
2564,2689,Time Line,,2016-07-26T13:02:25.112-07:00,2018-07-16T09:00:50.540-07:00,http://ipdb.org/machine.cgi?id=2564,1980,Gottlieb,,2564.0,Gr13q-MXrjY,8.0,4.0,3167.0
2565,758,Time Machine,False,,2018-07-16T09:00:42.062-07:00,http://ipdb.org/machine.cgi?id=2565,1988,Data East,,2565.0,GR99Y-MJ9Zy,8.0,2.0,2896.0
2567,2711,Time 2000,,2016-09-06T10:19:11.466-07:00,2018-07-16T09:00:49.835-07:00,http://www.ipdb.org/machine.cgi?id=2567,1977,Atari,,2567.0,G48Dx-MLleq,,4.0,
2568,1049,Time Warp,False,,2018-07-16T09:00:49.279-07:00,http://ipdb.org/machine.cgi?id=2568,1979,Williams,,2568.0,G5wJo-MQdvv,8.0,2.0,8875.0
2569,832,Time Zone,False,,2018-07-16T09:00:42.153-07:00,http://ipdb.org/machine.cgi?id=2569,1972,Bally,,2569.0,GRvE1-MLnBx,8.0,2.0,2500.0
2573,2600,Title Fight,,2016-04-18T06:09:48.422-07:00,2018-07-16T09:00:42.531-07:00,http://ipdb.org/machine.cgi?id=2573,1990,Gottlieb,,2573.0,G4Xw9-MQ7K4,7.0,5.0,1000.0
2577,2230,Toledo,,2014-11-02T09:21:24.136-08:00,2018-07-16T09:00:53.538-07:00,http://ipdb.org/machine.cgi?id=2577,1975,Williams,,2577.0,G5nj6-MyNEZ,7.0,4.0,3001.0
2579,721,The Who's Tommy Pinball Wizard,False,,2018-07-16T09:00:43.235-07:00,http://ipdb.org/machine.cgi?id=2579,1994,Data East,,2579.0,GR6do-MLBq4,8.0,3.0,4700.0
2580,1085,Top Card,False,,2018-07-16T09:00:48.536-07:00,http://ipdb.org/machine.cgi?id=2580,1974,Gottlieb,,2580.0,G4JND-MJ5K8,8.0,2.0,3100.0
2589,1582,Top Score,False,2013-04-24T10:29:20.391-07:00,2018-07-16T09:00:48.934-07:00,http://ipdb.org/machine.cgi?id=2589,1975,Gottlieb,,2589.0,G5W1w-MQVkq,8.0,2.0,3200.0
2595,893,Torch,False,,2018-07-16T09:00:53.311-07:00,http://ipdb.org/machine.cgi?id=2595,1980,Gottlieb,,2595.0,G4JbV-M5Rqn,7.0,2.0,3880.0
2603,2647,Torpedo Alley,,2016-05-14T14:10:07.501-07:00,2018-07-16T09:00:43.184-07:00,http://ipdb.org/machine.cgi?id=2603,1988,Data East,,2603.0,G48on-ML8B9,7.0,3.0,1002.0
2607,2408,Totem,,2015-08-09T18:47:10.167-07:00,2018-07-16T09:00:43.732-07:00,http://ipdb.org/machine.cgi?id=2607,1979,Gottlieb,,2607.0,G5YDN-MJKYo,7.0,2.0,6643.0
2609,1134,Touchdown,False,2011-08-19T17:03:14.000-07:00,2018-07-16T09:00:41.969-07:00,http://ipdb.org/machine.cgi?id=2609,1967,Williams,,2609.0,G4qEl-MQrRE,8.0,2.0,2253.0
2610,2601,Touchdown,,2016-04-18T06:11:23.008-07:00,2018-07-16T09:00:42.617-07:00,http://ipdb.org/machine.cgi?id=2610,1984,Gottlieb,,2610.0,G4ldW-MQPNv,7.0,2.0,711.0
2625,2634,Trail Drive,,2016-04-25T10:56:08.429-07:00,2018-07-16T09:00:44.757-07:00,http://ipdb.org/machine.cgi?id=2625,1970,Bally,,2625.0,G5QZZ-MLXOj,8.0,2.0,1305.0
2630,1278,Transporter the Rescue,False,2012-04-14T09:37:56.000-07:00,2018-07-16T09:00:42.888-07:00,http://ipdb.org/machine.cgi?id=2630,1989,Bally,,2630.0,G5n2D-MLn85,7.0,3.0,859.0
2636,948,Travel Time,False,,2018-07-16T09:00:44.718-07:00,http://ipdb.org/machine.cgi?id=2636,1973,Williams,,2636.0,GrJED-MJrwv,8.0,2.0,3450.0
2641,1047,Tri Zone,False,,2018-07-16T09:00:48.405-07:00,http://ipdb.org/machine.cgi?id=2641,1979,Williams,,2641.0,GrxNK-MLEzY,7.0,2.0,7250.0
2644,2041,Trident,False,2014-04-15T19:13:37.903-07:00,2018-07-16T09:00:42.169-07:00,http://ipdb.org/machine.cgi?id=2644,1979,Stern,,2644.0,GR0KD-MJpnr,7.0,2.0,3757.0
2646,2882,Trinidad,,2017-11-21T11:44:15.809-08:00,2017-11-21T11:44:15.809-08:00,http://ipdb.org/machine.cgi?id=2646,1948,Chicago Coin,,2646.0,,,2.0,2100.0
2648,771,Triple Action,False,,2018-07-16T09:00:44.467-07:00,http://ipdb.org/machine.cgi?id=2648,1974,Williams,,2648.0,GRzny-MJ96W,8.0,2.0,3828.0
2651,921,Triple Play (Bingo),False,,2013-04-17T13:09:32.819-07:00,http://ipdb.org/machine.cgi?id=2651,1955,United,,2651.0,,,,
2652,801,Triple Strike,False,,2018-07-16T09:00:48.709-07:00,http://ipdb.org/machine.cgi?id=2652,1975,Williams,,2652.0,GR9YD-MQP1j,8.0,2.0,3376.0
2661,2364,Tropic Isle,,2015-06-10T20:36:29.059-07:00,2018-07-16T09:00:49.031-07:00,http://ipdb.org/machine.cgi?id=2661,1962,Gottlieb,,2661.0,G5L3N-MLl77,7.0,2.0,2700.0
2667,826,Truck Stop,False,,2018-07-16T09:00:46.005-07:00,http://ipdb.org/machine.cgi?id=2667,1988,Bally,,2667.0,G5Y6O-MLn90,7.0,4.0,1598.0
2684,697,Twilight Zone,False,,2018-07-16T09:00:53.827-07:00,http://ipdb.org/machine.cgi?id=2684,1993,Bally,,2684.0,GrXzD-MjBPX,8.0,4.0,15235.0
2687,2736,Twin Joker,,2016-10-22T19:46:35.761-07:00,2016-10-22T23:11:01.697-07:00,http://ipdb.org/machine.cgi?id=2687,1972,Bally,,2687.0,,,,1000.0
2689,979,Twin Win,False,,2018-07-16T09:00:48.067-07:00,http://ipdb.org/machine.cgi?id=2689,1971,Bally,,2689.0,G5Q9b-MJ5Zq,8.0,4.0,1570.0
2692,2679,Twinky,,2016-07-14T00:51:57.204-07:00,2018-07-16T09:00:49.135-07:00,http://ipdb.org/machine.cgi?id=2692,1967,Chicago Coin,,2692.0,GrND1-MQ770,,2.0,
2697,1031,2001,False,,2018-07-16T09:00:52.198-07:00,http://ipdb.org/machine.cgi?id=2697,1971,Gottlieb,,2697.0,G48nw-M5RPZ,8.0,2.0,2200.0
2699,2421,TX-Sector,,2015-09-04T13:23:03.490-07:00,2018-07-16T09:00:43.641-07:00,http://ipdb.org/machine.cgi?id=2699,1988,Gottlieb,,2699.0,GRLzj-MJPYK,7.0,3.0,2336.0
2708,1235,Upper Deck,False,2012-02-20T19:11:48.000-08:00,2013-04-18T13:15:49.014-07:00,http://ipdb.org/machine.cgi?id=2708,1973,Williams,,2708.0,,8.0,,1250.0
2716,2796,Vampire,,2017-02-07T19:33:49.476-08:00,2018-07-16T09:00:41.836-07:00,http://ipdb.org/machine.cgi?id=2716,1970,Bally,,2716.0,GRYZK-MQp44,6.0,2.0,799.0
2721,2248,Varkon,,2014-11-25T08:15:08.799-08:00,2018-07-16T09:00:49.243-07:00,http://ipdb.org/machine.cgi?id=2721,1982,Williams,,2721.0,G5Lvz-MQkvB,,,90.0
2723,959,Vector,False,,2018-07-16T09:00:53.651-07:00,http://ipdb.org/machine.cgi?id=2723,1981,Bally,,2723.0,G486B-MrRwE,7.0,4.0,3500.0
2724,1985,Vegas,False,2014-02-26T11:59:43.684-08:00,2018-07-16T09:00:47.912-07:00,http://ipdb.org/machine.cgi?id=2724,1990,Gottlieb,,2724.0,GrqVL-MDyKe,8.0,2.0,1500.0
2733,1948,Victory,False,2014-02-14T15:32:21.051-08:00,2018-07-16T09:00:53.430-07:00,http://ipdb.org/machine.cgi?id=2733,1987,Gottlieb,,2733.0,GrdBk-Mq18w,7.0,4.0,3315.0
2737,1305,Viking,False,2012-05-25T08:41:33.000-07:00,2018-07-16T09:00:48.033-07:00,http://ipdb.org/machine.cgi?id=2737,1979,Bally,,2737.0,G57kN-MQ71K,7.0,2.0,2600.0
2739,2105,Viper,False,2014-06-01T17:22:57.685-07:00,2018-07-16T09:00:47.901-07:00,http://ipdb.org/machine.cgi?id=2739,1981,Stern,,2739.0,G5vXB-MLEve,,3.0,438.0
2742,2484,Volcano,,2015-11-05T21:01:40.311-08:00,2018-07-16T09:00:48.624-07:00,http://ipdb.org/machine.cgi?id=2742,1981,Gottlieb,,2742.0,GrEzp-MDbW3,8.0,3.0,3655.0
2743,1038,Volley,False,,2018-07-16T09:00:47.695-07:00,http://ipdb.org/machine.cgi?id=2743,1976,Gottlieb,,2743.0,G5Q19-MLeEN,8.0,2.0,2900.0
2744,1731,Voltan Escapes Cosmic Doom,False,2013-08-01T21:21:38.618-07:00,2018-07-16T09:00:42.353-07:00,http://www.ipdb.org/machine.cgi?id=2744,1978,Bally,,2744.0,GrkW3-MD8RW,7.0,2.0,365.0
2745,1885,Vulcan,False,2013-12-10T09:58:42.645-08:00,2018-07-16T09:00:42.363-07:00,http://ipdb.org/machine.cgi?id=2745,1977,Gottlieb,,2745.0,GRoDo-MDv3l,8.0,2.0,3575.0
2746,927,Wagon Train,False,,2018-07-16T09:00:49.116-07:00,http://ipdb.org/machine.cgi?id=2746,1960,Gottlieb,,2746.0,GrPYn-MQrvK,,2.0,1100.0
2753,3029,War,False,2018-09-10T12:09:15.293-07:00,2018-09-10T12:09:15.293-07:00,https://www.ipdb.org/machine.cgi?id=2753,1978,Viza,,2753.0,GRvo2-MQdPp,,8.0,
2765,720,Whirlwind,False,,2018-07-16T09:00:45.422-07:00,http://ipdb.org/machine.cgi?id=2765,1990,Williams,,2765.0,GrE7e-MQ9N1,8.0,3.0,7304.0
2768,689,White Water,False,,2018-07-16T09:00:52.041-07:00,http://ipdb.org/machine.cgi?id=2768,1993,Williams,,2768.0,GRQKz-MyNXz,8.0,3.0,7008.0
2778,1041,Wild Card,False,,2018-07-16T09:00:53.018-07:00,http://ipdb.org/machine.cgi?id=2778,1977,Williams,,2778.0,G4jzL-MwN5n,8.0,2.0,901.0
2783,2658,Wild Fyre,,2016-06-06T14:32:59.256-07:00,2018-07-16T09:00:50.377-07:00,http://ipdb.org/machine.cgi?id=2783,1978,Stern,,2783.0,GrOwV-Ml9kO,8.0,2.0,2400.0
2784,1522,Wild Life,False,2013-03-04T15:29:58.817-08:00,2018-07-16T09:00:49.059-07:00,http://ipdb.org/machine.cgi?id=2784,1972,Gottlieb,,2784.0,G5B0y-MJ26Y,7.0,2.0,3875.0
2785,1004,Wild West,False,,2018-07-16T09:00:42.759-07:00,http://ipdb.org/machine.cgi?id=2785,1951,Gottlieb,,2785.0,G41xJ-MQPzP,,2.0,800.0
2786,2595,Wild Wheels,,2016-04-18T05:45:06.847-07:00,2018-07-16T09:00:42.843-07:00,http://ipdb.org/machine.cgi?id=2786,1965,Bally,,2786.0,GrqYl-MLeBV,,2.0,580.0
2787,2716,Wild Wild West,,2016-09-08T23:18:43.017-07:00,2018-07-16T09:00:43.925-07:00,http://ipdb.org/machine.cgi?id=2787,1969,Gottlieb,,2787.0,G5LQ2-MQZ7p,8.0,2.0,1350.0
2788,2357,Wing Ding,,2015-06-10T20:08:24.207-07:00,2018-07-16T09:00:51.320-07:00,http://ipdb.org/machine.cgi?id=2788,1964,Williams,,2788.0,GRoL9-ME0Yb,,2.0,626.0
2792,1035,Winner,False,,2018-07-16T09:00:45.637-07:00,http://ipdb.org/machine.cgi?id=2792,1972,Williams,,2792.0,G42nJ-ML3wj,6.0,4.0,2100.0
2794,2637,Winner,,2016-04-25T11:12:01.599-07:00,2017-02-21T12:28:12.795-08:00,http://ipdb.org/machine.cgi?id=2794,1964,Midway,,2794.0,,,,
2799,1676,Wipe Out,False,2013-06-28T15:31:25.247-07:00,2018-07-16T09:00:42.862-07:00,http://www.ipdb.org/machine.cgi?id=2799,1993,Gottlieb,,2799.0,G5w3q-MQYr0,8.0,2.0,2150.0
2801,2870,Wishing Well,,2017-10-16T08:36:57.728-07:00,2018-07-16T09:00:49.987-07:00,http://ipdb.org/machine.cgi?id=2801,1955,Gottlieb,,2801.0,GRoo7-ML8Vo,7.0,,1050.0
2803,804,Wizard!,False,,2018-07-16T09:00:42.254-07:00,http://ipdb.org/machine.cgi?id=2803,1975,Bally,,2803.0,G4l8K-MJwXy,8.0,2.0,10005.0
2808,2829,World Challenge Soccer,,2017-06-14T22:03:42.375-07:00,2018-07-16T09:00:47.969-07:00,http://ipdb.org/machine.cgi?id=2808,1994,Gottlieb,,2808.0,GreOx-MQNv1,7.0,3.0,1470.0
2809,1016,World Champ,False,,2018-07-16T09:00:51.406-07:00,http://ipdb.org/machine.cgi?id=2809,1957,Gottlieb,,2809.0,GRDBb-M0obO,9.0,2.0,2300.0
2810,1998,World Cup,False,2014-03-03T10:08:30.569-08:00,2018-07-16T09:00:53.440-07:00,http://ipdb.org/machine.cgi?id=2810,1978,Williams,,2810.0,GrNqO-MRjzl,6.0,2.0,6253.0
2811,707,World Cup Soccer,False,,2018-07-16T09:00:47.021-07:00,http://ipdb.org/machine.cgi?id=2811,1994,Bally,,2811.0,G42E2-MQP9e,8.0,2.0,8743.0
2812,935,World Fair,False,,2018-07-16T09:00:46.025-07:00,http://ipdb.org/machine.cgi?id=2812,1964,Gottlieb,,2812.0,GrEyL-MLqy1,8.0,2.0,4650.0
2813,2342,World Series,,2015-05-22T11:29:04.953-07:00,2018-07-16T09:00:44.791-07:00,http://ipdb.org/machine.cgi?id=2813,1972,Gottlieb,,2813.0,G43j1-MQVd4,8.0,2.0,775.0
2814,2102,1962 World Series,False,2014-05-31T09:20:49.661-07:00,2014-05-31T09:20:49.661-07:00,http://ipdb.org/machine.cgi?id=2814,1962,Williams,,2814.0,,,,
2820,930,WWF Royal Rumble,False,,2018-07-16T09:00:45.260-07:00,http://ipdb.org/machine.cgi?id=2820,1994,Data East,,2820.0,G57y6-MLej6,8.0,4.0,3500.0
2821,726,Xenon,False,,2018-07-16T09:00:51.822-07:00,http://ipdb.org/machine.cgi?id=2821,1979,Bally,,2821.0,G42Pk-MZe2e,8.0,2.0,11000.0
2822,1673,X's & O's,False,2013-06-28T13:07:42.569-07:00,2018-07-16T09:00:53.801-07:00,http://www.ipdb.org/machine.cgi?id=2822,1984,Bally,,2822.0,GRpWD-MNEPl,7.0,3.0,3300.0
2829,2662,Yukon,,2016-06-13T07:50:59.094-07:00,2018-07-16T09:00:47.412-07:00,http://ipdb.org/machine.cgi?id=2829,1971,Williams,,2829.0,GR987-MQrrP,,2.0,730.0
2840,2744,Zip-A-Doo,,2016-10-30T07:32:25.205-07:00,2018-07-16T09:00:48.526-07:00,http://ipdb.org/machine.cgi?id=2840,1970,Bally,,2840.0,GrdKP-MLv2o,7.0,2.0,1083.0
2841,2592,Zodiac,,2016-04-18T05:02:20.543-07:00,2018-07-16T09:00:44.842-07:00,http://ipdb.org/machine.cgi?id=2841,1971,Williams,,2841.0,GRBBx-MDBEb,6.0,4.0,704.0
2845,688,Theatre of Magic,False,,2018-07-16T09:00:49.966-07:00,http://ipdb.org/machine.cgi?id=2845,1995,Bally,,2845.0,G5BLE-MQ75Y,8.0,2.0,6600.0
2847,685,Stargate,False,,2018-07-16T09:00:51.511-07:00,http://ipdb.org/machine.cgi?id=2847,1995,Gottlieb,,2847.0,G50pv-MdE6R,8.0,3.0,3600.0
2848,882,Baywatch,False,,2018-07-16T09:00:52.933-07:00,http://ipdb.org/machine.cgi?id=2848,1995,Sega,,2848.0,Grxvy-M4oZj,8.0,4.0,
2852,675,No Fear: Dangerous Sports,False,,2018-07-16T09:00:47.466-07:00,http://ipdb.org/machine.cgi?id=2852,1995,Williams,,2852.0,Gr2Y2-MDxZq,8.0,3.0,4540.0
2853,658,Indianapolis 500,False,,2018-07-16T09:00:43.048-07:00,http://ipdb.org/machine.cgi?id=2853,1995,Bally,,2853.0,Gr8l3-MDWr0,8.0,3.0,2249.0
2868,2721,The Empire Strikes Back,,2016-09-24T14:19:35.192-07:00,2018-07-16T09:00:48.487-07:00,http://ipdb.org/machine.cgi?id=2868,1980,Hankin,,2868.0,GRVqP-MQrOr,7.0,4.0,350.0
2874,1276,Shaq Attaq,False,2012-04-12T21:27:04.000-07:00,2018-07-16T09:00:43.852-07:00,http://ipdb.org/machine.cgi?id=2874,1995,Gottlieb,,2874.0,G4PoV-MQr5e,7.0,,3380.0
2886,2747,A.G. Football,,2016-11-08T17:22:34.356-08:00,2018-07-16T09:00:53.301-07:00,http://ipdb.org/machine.cgi?id=2886,1992,Alvin G,,2886.0,G5wxv-MnKkN,,6.0,500.0
2900,2144,Base Hit,False,2014-07-31T06:33:59.911-07:00,2014-07-31T07:45:29.100-07:00,http://ipdb.org/machine.cgi?id=2900,1967,Williams,,2900.0,,,,
3003,2651,Caribbean Cruise,,2016-05-22T14:52:40.233-07:00,2018-07-16T09:00:53.999-07:00,http://ipdb.org/machine.cgi?id=3003,1989,International Concepts,,3003.0,GR7bJ-Mb5RN,,4.0,377.0
3024,3244,Clown,False,2020-02-23T23:03:50.710-08:00,2020-02-23T23:11:55.484-08:00,http://www.ipdb.org/machine.cgi?id=3024,1985,Zaccaria,,3024.0,G5Wjo-MJ9ll,8.0,2.0,
3047,2859,1957 Baseball Deluxe,,2017-09-20T10:53:26.560-07:00,2017-09-20T11:51:06.062-07:00,http://ipdb.org/machine.cgi?id=3047,1957,Williams,,3047.0,,,,
3070,992,Cherry Bell,False,,2018-07-16T09:00:44.145-07:00,http://ipdb.org/machine.cgi?id=3070,1978,Sonic,,3070.0,GRKWZ-MQYWB,8.0,2.0,
3072,659,Bram Stoker's Dracula,False,,2018-07-16T09:00:53.524-07:00,http://www.ipdb.org/machine.cgi?id=3072,1993,Williams,,3072.0,G41do-MP3Py,8.0,2.0,6801.0
